id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,4904981,30900,475,2023-11-01 23:04:47 UTC
UC4yEV6VBe0Emu8sMpyij0uQ,AddisWalta - AW,40087421,330000,18752,2023-11-01 23:04:47 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,14140036,103000,1009,2023-11-01 23:04:47 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,9231408,54200,1481,2023-11-01 23:04:47 UTC
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia ,54317116,246000,688,2023-11-01 23:04:47 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,296150092,920000,6843,2023-11-01 23:04:47 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,699783,16400,90,2023-11-01 23:04:47 UTC
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,6218772,52900,990,2023-11-01 23:04:47 UTC
UCOhrz3uRCOHmK6ueUstw7_Q,EBC,466617675,1320000,64385,2023-11-01 23:04:47 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),62805654,260000,1722,2023-11-01 23:04:47 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,206772531,664000,9878,2023-11-01 23:04:47 UTC
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA ,18690436,143000,1057,2023-11-01 23:04:47 UTC
UCuJQBlbbVB-3pZKLDxDI4HA,EVN for Ethiopia,1659132,37500,124,2023-11-01 23:04:47 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,38400164,185000,1819,2023-11-01 23:04:47 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,41865255,235000,1790,2023-11-01 23:04:47 UTC
UCZtXd8pSeqURf5MT2fqE51g,Fana Television,387761374,1290000,37141,2023-11-01 23:04:47 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,188406221,650000,1378,2023-11-01 23:04:47 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,12079035,123000,739,2023-11-01 23:04:47 UTC
