id,snippet.title,statistics.viewCount,statistics.subscriberCount,statistics.videoCount,retrievedAt
UCwUJ_Zli745ZoImP4IljpYg,Addis Compass Media / ACM / አዲስ  ኮምፓስ  ሚዲያ,3613971,26500,336,2023-09-01 23:04:35 UTC
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,13766124,102000,970,2023-09-01 23:04:35 UTC
UCUyDe7EvbwwDRjyjUFU5Zhw,Alpha Media አልፋ ሚዲያ,8985627,53600,1373,2023-09-01 23:04:35 UTC
UCgIxJwBNuGzDKrBaZhATDug,Anchor Ethiopia ,36224526,195000,579,2023-09-01 23:04:35 UTC
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,287321634,906000,6562,2023-09-01 23:04:35 UTC
UCK71ZGx5VYTWw2XQ0F_O0nQ,Arat Kilo Media አራት ኪሎ ሚዲያ ,696517,16500,90,2023-09-01 23:04:35 UTC
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,6061213,50600,985,2023-09-01 23:04:35 UTC
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),58147620,248000,1562,2023-09-01 23:04:35 UTC
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,204513944,656000,9578,2023-09-01 23:04:35 UTC
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA ,16764836,123000,1004,2023-09-01 23:04:35 UTC
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,36047332,178000,1727,2023-09-01 23:04:35 UTC
UCCk2vUhB0SyQhA6JXyjXHEg,EthioTube,41139719,229000,1766,2023-09-01 23:04:35 UTC
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,176005255,625000,1267,2023-09-01 23:04:35 UTC
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,11306768,116000,720,2023-09-01 23:04:35 UTC
UC-jwtt0RVJPNidr2Ja1_7yQ,MENELIK TELEVISION 3,2267815,22400,402,2023-09-01 23:04:35 UTC
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር ,2023382,31900,414,2023-09-01 23:04:35 UTC
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,5168447,39800,1700,2023-09-01 23:04:35 UTC
UCmAnzjcjIgtWuE6AnBCViTg,OMN,120290314,545000,10691,2023-09-01 23:04:35 UTC
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,50000504,202000,2264,2023-09-01 23:04:35 UTC
UCDXU7RuIQc0xRKJyP0ZTZaQ,Roha ,16189235,111000,1322,2023-09-01 23:04:35 UTC
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,3501867,46600,281,2023-09-01 23:04:35 UTC
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,157801775,354000,5847,2023-09-01 23:04:35 UTC
UCJ61rOk0c0b0COn0qOOo1aQ,Zara Media Network - ዛራ,26133762,140000,166,2023-09-01 23:04:35 UTC
UCoVL5YOr2KdnYNspQf3s5uw,ኢትዮ ሰላም  Ethio Selam,3285556,38600,132,2023-09-01 23:04:35 UTC
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,21609108,358000,1463,2023-09-01 23:04:35 UTC
